DataPoint,Cycle Index,Step Index,Step Type,Time,Total Time,Current(A),Voltage(V),Capacity(Ah),Spec. Cap.(mAh/g),Chg. Cap.(Ah),Chg. Spec. Cap.(mAh/g),DChg. Cap.(Ah),DChg. Spec. Cap.(mAh/g),Energy(Wh),Spec. Energy(mWh/g),Chg. Energy(Wh),Chg. Spec. Energy(mWh/g),DChg. Energy(Wh),DChg. Spec. Energy(mWh/g),Date,Power(W),dQ/dV(mAh/V),dQm/dV(mAh/V.g),Contact resistance(mO),Module start-stop switch,SOC/DOD(%),LgD
3488,2,2,CC DChg,06:34:30,29:01:14,-0.0006600,0.2340,0.0043397,555.66,0.0000000,0.00,0.0043397,555.66,0.0012729,162.98,0.0000000,0.00,0.0012729,162.98,2023-07-01 22:24:55,-0.0001544,-55.0009,-7042.3673,0,Close,61.39,
3489,2,2,CC DChg,06:35:00,29:01:44,-0.0006600,0.2338,0.0043452,556.36,0.0000000,0.00,0.0043452,556.36,0.0012742,163.15,0.0000000,0.00,0.0012742,163.15,2023-07-01 22:25:25,-0.0001543,-27.4987,-3520.9560,0,Close,61.47,
3490,2,2,CC DChg,06:35:30,29:02:14,-0.0006600,0.2337,0.0043507,557.07,0.0000000,0.00,0.0043507,557.07,0.0012755,163.31,0.0000000,0.00,0.0012755,163.31,2023-07-01 22:25:55,-0.0001542,-55.0080,-7043.2778,0,Close,61.54,
3491,2,2,CC DChg,06:36:00,29:02:44,-0.0006600,0.2336,0.0043562,557.77,0.0000000,0.00,0.0043562,557.77,0.0012767,163.48,0.0000000,0.00,0.0012767,163.48,2023-07-01 22:26:25,-0.0001542,-55.0044,-7042.8226,0,Close,61.62,
3492,2,2,CC DChg,06:36:30,29:03:14,-0.0006600,0.2335,0.0043617,558.48,0.0000000,0.00,0.0043617,558.48,0.0012780,163.64,0.0000000,0.00,0.0012780,163.64,2023-07-01 22:26:55,-0.0001541,-55.0009,-7042.3673,0,Close,61.70,
3493,2,2,CC DChg,06:37:00,29:03:44,-0.0006600,0.2333,0.0043672,559.18,0.0000000,0.00,0.0043672,559.18,0.0012793,163.80,0.0000000,0.00,0.0012793,163.80,2023-07-01 22:27:25,-0.0001540,-27.5004,-3521.1837,0,Close,61.78,
3494,2,2,CC DChg,06:37:30,29:04:14,-0.0006600,0.2332,0.0043727,559.88,0.0000000,0.00,0.0043727,559.88,0.0012806,163.97,0.0000000,0.00,0.0012806,163.97,2023-07-01 22:27:55,-0.0001539,-54.9973,-7041.9121,0,Close,61.86,
3495,2,2,CC DChg,06:38:00,29:04:44,-0.0006600,0.2331,0.0043782,560.59,0.0000000,0.00,0.0043782,560.59,0.0012819,164.13,0.0000000,0.00,0.0012819,164.13,2023-07-01 22:28:25,-0.0001539,-55.0080,-7043.2778,0,Close,61.93,
3496,2,2,CC DChg,06:38:30,29:05:14,-0.0006600,0.2330,0.0043837,561.29,0.0000000,0.00,0.0043837,561.29,0.0012832,164.30,0.0000000,0.00,0.0012832,164.30,2023-07-01 22:28:55,-0.0001538,-55.0009,-7042.3673,0,Close,62.01,
3497,2,2,CC DChg,06:39:00,29:05:44,-0.0006600,0.2328,0.0043892,562.00,0.0000000,0.00,0.0043892,562.00,0.0012844,164.46,0.0000000,0.00,0.0012844,164.46,2023-07-01 22:29:25,-0.0001537,-27.4987,-3520.9560,0,Close,62.09,
3498,2,2,CC DChg,06:39:30,29:06:14,-0.0006600,0.2327,0.0043947,562.70,0.0000000,0.00,0.0043947,562.70,0.0012857,164.63,0.0000000,0.00,0.0012857,164.63,2023-07-01 22:29:55,-0.0001536,-55.0080,-7043.2778,0,Close,62.17,
3499,2,2,CC DChg,06:40:00,29:06:44,-0.0006600,0.2326,0.0044002,563.40,0.0000000,0.00,0.0044002,563.40,0.0012870,164.79,0.0000000,0.00,0.0012870,164.79,2023-07-01 22:30:25,-0.0001535,-54.9973,-7041.9121,0,Close,62.24,
3500,2,2,CC DChg,06:40:30,29:07:14,-0.0006600,0.2324,0.0044057,564.11,0.0000000,0.00,0.0044057,564.11,0.0012883,164.95,0.0000000,0.00,0.0012883,164.95,2023-07-01 22:30:55,-0.0001534,-27.5022,-3521.4113,0,Close,62.32,
3501,2,2,CC DChg,06:41:00,29:07:44,-0.0006600,0.2323,0.0044112,564.81,0.0000000,0.00,0.0044112,564.81,0.0012896,165.12,0.0000000,0.00,0.0012896,165.12,2023-07-01 22:31:25,-0.0001533,-55.0044,-7042.8226,0,Close,62.40,
3502,2,2,CC DChg,06:41:30,29:08:14,-0.0006600,0.2322,0.0044167,565.52,0.0000000,0.00,0.0044167,565.52,0.0012908,165.28,0.0000000,0.00,0.0012908,165.28,2023-07-01 22:31:55,-0.0001533,-54.9973,-7041.9121,0,Close,62.48,
3503,2,2,CC DChg,06:42:00,29:08:44,-0.0006600,0.2321,0.0044222,566.22,0.0000000,0.00,0.0044222,566.22,0.0012921,165.44,0.0000000,0.00,0.0012921,165.44,2023-07-01 22:32:25,-0.0001532,-55.0080,-7043.2778,0,Close,62.56,
3504,2,2,CC DChg,06:42:30,29:09:14,-0.0006600,0.2319,0.0044277,566.93,0.0000000,0.00,0.0044277,566.93,0.0012934,165.61,0.0000000,0.00,0.0012934,165.61,2023-07-01 22:32:55,-0.0001531,-27.5004,-3521.1837,0,Close,62.63,
3505,2,2,CC DChg,06:43:00,29:09:44,-0.0006600,0.2318,0.0044332,567.63,0.0000000,0.00,0.0044332,567.63,0.0012947,165.77,0.0000000,0.00,0.0012947,165.77,2023-07-01 22:33:25,-0.0001530,-54.9973,-7041.9121,0,Close,62.71,
3506,2,2,CC DChg,06:43:30,29:10:14,-0.0006600,0.2317,0.0044387,568.33,0.0000000,0.00,0.0044387,568.33,0.0012959,165.93,0.0000000,0.00,0.0012959,165.93,2023-07-01 22:33:55,-0.0001529,-55.0080,-7043.2778,0,Close,62.79,
3507,2,2,CC DChg,06:44:00,29:10:44,-0.0006600,0.2315,0.0044442,569.04,0.0000000,0.00,0.0044442,569.04,0.0012972,166.10,0.0000000,0.00,0.0012972,166.10,2023-07-01 22:34:25,-0.0001528,-27.5004,-3521.1837,0,Close,62.87,
3508,2,2,CC DChg,06:44:30,29:11:14,-0.0006600,0.2314,0.0044497,569.74,0.0000000,0.00,0.0044497,569.74,0.0012985,166.26,0.0000000,0.00,0.0012985,166.26,2023-07-01 22:34:55,-0.0001527,-55.0009,-7042.3673,0,Close,62.94,
3509,2,2,CC DChg,06:45:00,29:11:44,-0.0006600,0.2313,0.0044552,570.45,0.0000000,0.00,0.0044552,570.45,0.0012998,166.42,0.0000000,0.00,0.0012998,166.42,2023-07-01 22:35:25,-0.0001527,-55.0044,-7042.8226,0,Close,63.02,
3510,2,2,CC DChg,06:45:30,29:12:14,-0.0006600,0.2312,0.0044607,571.15,0.0000000,0.00,0.0044607,571.15,0.0013010,166.59,0.0000000,0.00,0.0013010,166.59,2023-07-01 22:35:55,-0.0001526,-55.0044,-7042.8226,0,Close,63.10,
3511,2,2,CC DChg,06:46:00,29:12:44,-0.0006600,0.2310,0.0044662,571.86,0.0000000,0.00,0.0044662,571.86,0.0013023,166.75,0.0000000,0.00,0.0013023,166.75,2023-07-01 22:36:25,-0.0001525,-27.4987,-3520.9560,0,Close,63.18,
3512,2,2,CC DChg,06:46:30,29:13:14,-0.0006600,0.2309,0.0044717,572.56,0.0000000,0.00,0.0044717,572.56,0.0013036,166.91,0.0000000,0.00,0.0013036,166.91,2023-07-01 22:36:55,-0.0001524,-55.0044,-7042.8226,0,Close,63.26,
3513,2,2,CC DChg,06:47:00,29:13:44,-0.0006600,0.2308,0.0044772,573.26,0.0000000,0.00,0.0044772,573.26,0.0013048,167.07,0.0000000,0.00,0.0013048,167.07,2023-07-01 22:37:25,-0.0001523,-55.0044,-7042.8226,0,Close,63.33,
3514,2,2,CC DChg,06:47:30,29:14:14,-0.0006600,0.2307,0.0044827,573.97,0.0000000,0.00,0.0044827,573.97,0.0013061,167.24,0.0000000,0.00,0.0013061,167.24,2023-07-01 22:37:55,-0.0001523,-54.9973,-7041.9121,0,Close,63.41,
3515,2,2,CC DChg,06:48:00,29:14:44,-0.0006600,0.2305,0.0044882,574.67,0.0000000,0.00,0.0044882,574.67,0.0013074,167.40,0.0000000,0.00,0.0013074,167.40,2023-07-01 22:38:25,-0.0001521,-27.5022,-3521.4113,0,Close,63.49,
3516,2,2,CC DChg,06:48:30,29:15:14,-0.0006600,0.2304,0.0044937,575.38,0.0000000,0.00,0.0044937,575.38,0.0013086,167.56,0.0000000,0.00,0.0013086,167.56,2023-07-01 22:38:55,-0.0001521,-55.0080,-7043.2778,0,Close,63.57,
3517,2,2,CC DChg,06:49:00,29:15:44,-0.0006600,0.2303,0.0044992,576.08,0.0000000,0.00,0.0044992,576.08,0.0013099,167.72,0.0000000,0.00,0.0013099,167.72,2023-07-01 22:39:25,-0.0001520,-54.9938,-7041.4568,0,Close,63.65,
3518,2,2,CC DChg,06:49:30,29:16:14,-0.0006600,0.2301,0.0045047,576.79,0.0000000,0.00,0.0045047,576.79,0.0013112,167.88,0.0000000,0.00,0.0013112,167.88,2023-07-01 22:39:55,-0.0001519,-27.5022,-3521.4113,0,Close,63.72,
3519,2,2,CC DChg,06:50:00,29:16:44,-0.0006600,0.2300,0.0045102,577.49,0.0000000,0.00,0.0045102,577.49,0.0013124,168.05,0.0000000,0.00,0.0013124,168.05,2023-07-01 22:40:25,-0.0001518,-55.0080,-7043.2778,0,Close,63.80,
3520,2,2,CC DChg,06:50:30,29:17:14,-0.0006600,0.2299,0.0045157,578.19,0.0000000,0.00,0.0045157,578.19,0.0013137,168.21,0.0000000,0.00,0.0013137,168.21,2023-07-01 22:40:55,-0.0001517,-54.9938,-7041.4568,0,Close,63.88,
3521,2,2,CC DChg,06:51:00,29:17:44,-0.0006600,0.2297,0.0045212,578.90,0.0000000,0.00,0.0045212,578.90,0.0013150,168.37,0.0000000,0.00,0.0013150,168.37,2023-07-01 22:41:25,-0.0001516,-27.5022,-3521.4113,0,Close,63.96,
3522,2,2,CC DChg,06:51:30,29:18:14,-0.0006600,0.2296,0.0045267,579.60,0.0000000,0.00,0.0045267,579.60,0.0013162,168.53,0.0000000,0.00,0.0013162,168.53,2023-07-01 22:41:55,-0.0001515,-55.0080,-7043.2778,0,Close,64.03,
3523,2,2,CC DChg,06:52:00,29:18:44,-0.0006600,0.2294,0.0045322,580.31,0.0000000,0.00,0.0045322,580.31,0.0013175,168.69,0.0000000,0.00,0.0013175,168.69,2023-07-01 22:42:25,-0.0001514,-27.4969,-3520.7284,0,Close,64.11,
3524,2,2,CC DChg,06:52:30,29:19:14,-0.0006600,0.2293,0.0045377,581.01,0.0000000,0.00,0.0045377,581.01,0.0013188,168.86,0.0000000,0.00,0.0013188,168.86,2023-07-01 22:42:55,-0.0001513,-55.0080,-7043.2778,0,Close,64.19,
3525,2,2,CC DChg,06:53:00,29:19:44,-0.0006600,0.2292,0.0045432,581.72,0.0000000,0.00,0.0045432,581.72,0.0013200,169.02,0.0000000,0.00,0.0013200,169.02,2023-07-01 22:43:25,-0.0001513,-55.0044,-7042.8226,0,Close,64.27,
3526,2,2,CC DChg,06:53:30,29:20:14,-0.0006600,0.2291,0.0045487,582.42,0.0000000,0.00,0.0045487,582.42,0.0013213,169.18,0.0000000,0.00,0.0013213,169.18,2023-07-01 22:43:55,-0.0001512,-54.9938,-7041.4568,0,Close,64.35,
3527,2,2,CC DChg,06:54:00,29:20:44,-0.0006600,0.2289,0.0045542,583.12,0.0000000,0.00,0.0045542,583.12,0.0013225,169.34,0.0000000,0.00,0.0013225,169.34,2023-07-01 22:44:25,-0.0001511,-27.5040,-3521.6389,0,Close,64.42,
3528,2,2,CC DChg,06:54:30,29:21:14,-0.0006600,0.2288,0.0045597,583.83,0.0000000,0.00,0.0045597,583.83,0.0013238,169.50,0.0000000,0.00,0.0013238,169.50,2023-07-01 22:44:55,-0.0001510,-55.0044,-7042.8226,0,Close,64.50,
3529,2,2,CC DChg,06:55:00,29:21:44,-0.0006600,0.2286,0.0045652,584.53,0.0000000,0.00,0.0045652,584.53,0.0013251,169.66,0.0000000,0.00,0.0013251,169.66,2023-07-01 22:45:25,-0.0001509,-27.5004,-3521.1837,0,Close,64.58,
3530,2,2,CC DChg,06:55:30,29:22:14,-0.0006600,0.2285,0.0045707,585.24,0.0000000,0.00,0.0045707,585.24,0.0013263,169.82,0.0000000,0.00,0.0013263,169.82,2023-07-01 22:45:55,-0.0001508,-55.0009,-7042.3673,0,Close,64.66,
3531,2,2,CC DChg,06:56:00,29:22:44,-0.0006600,0.2284,0.0045762,585.94,0.0000000,0.00,0.0045762,585.94,0.0013276,169.98,0.0000000,0.00,0.0013276,169.98,2023-07-01 22:46:25,-0.0001508,-55.0044,-7042.8226,0,Close,64.73,
3532,2,2,CC DChg,06:56:30,29:23:14,-0.0006600,0.2282,0.0045817,586.65,0.0000000,0.00,0.0045817,586.65,0.0013288,170.14,0.0000000,0.00,0.0013288,170.14,2023-07-01 22:46:55,-0.0001506,-27.5004,-3521.1837,0,Close,64.81,
3533,2,2,CC DChg,06:57:00,29:23:44,-0.0006600,0.2281,0.0045872,587.35,0.0000000,0.00,0.0045872,587.35,0.0013301,170.30,0.0000000,0.00,0.0013301,170.30,2023-07-01 22:47:25,-0.0001506,-55.0009,-7042.3673,0,Close,64.89,
3534,2,2,CC DChg,06:57:30,29:24:14,-0.0006600,0.2280,0.0045927,588.05,0.0000000,0.00,0.0045927,588.05,0.0013313,170.47,0.0000000,0.00,0.0013313,170.47,2023-07-01 22:47:55,-0.0001505,-55.0044,-7042.8226,0,Close,64.97,
3535,2,2,CC DChg,06:58:00,29:24:44,-0.0006600,0.2278,0.0045982,588.76,0.0000000,0.00,0.0045982,588.76,0.0013326,170.63,0.0000000,0.00,0.0013326,170.63,2023-07-01 22:48:25,-0.0001504,-27.5004,-3521.1837,0,Close,65.05,
3536,2,2,CC DChg,06:58:30,29:25:14,-0.0006600,0.2277,0.0046037,589.46,0.0000000,0.00,0.0046037,589.46,0.0013338,170.79,0.0000000,0.00,0.0013338,170.79,2023-07-01 22:48:55,-0.0001503,-55.0009,-7042.3673,0,Close,65.12,
3537,2,2,CC DChg,06:59:00,29:25:44,-0.0006600,0.2275,0.0046092,590.17,0.0000000,0.00,0.0046092,590.17,0.0013351,170.95,0.0000000,0.00,0.0013351,170.95,2023-07-01 22:49:25,-0.0001502,-27.5022,-3521.4113,0,Close,65.20,
3538,2,2,CC DChg,06:59:30,29:26:14,-0.0006600,0.2274,0.0046147,590.87,0.0000000,0.00,0.0046147,590.87,0.0013363,171.11,0.0000000,0.00,0.0013363,171.11,2023-07-01 22:49:55,-0.0001501,-55.0009,-7042.3673,0,Close,65.28,
3539,2,2,CC DChg,07:00:00,29:26:44,-0.0006600,0.2273,0.0046202,591.58,0.0000000,0.00,0.0046202,591.58,0.0013376,171.27,0.0000000,0.00,0.0013376,171.27,2023-07-01 22:50:25,-0.0001500,-55.0044,-7042.8226,0,Close,65.36,
3540,2,2,CC DChg,07:00:30,29:27:14,-0.0006600,0.2271,0.0046257,592.28,0.0000000,0.00,0.0046257,592.28,0.0013388,171.43,0.0000000,0.00,0.0013388,171.43,2023-07-01 22:50:55,-0.0001499,-27.5004,-3521.1837,0,Close,65.43,
3541,2,2,CC DChg,07:01:00,29:27:44,-0.0006600,0.2270,0.0046312,592.98,0.0000000,0.00,0.0046312,592.98,0.0013401,171.59,0.0000000,0.00,0.0013401,171.59,2023-07-01 22:51:25,-0.0001498,-55.0009,-7042.3673,0,Close,65.51,
3542,2,2,CC DChg,07:01:30,29:28:14,-0.0006600,0.2269,0.0046367,593.69,0.0000000,0.00,0.0046367,593.69,0.0013413,171.75,0.0000000,0.00,0.0013413,171.75,2023-07-01 22:51:55,-0.0001498,-54.9973,-7041.9121,0,Close,65.59,
3543,2,2,CC DChg,07:02:00,29:28:44,-0.0006600,0.2267,0.0046422,594.39,0.0000000,0.00,0.0046422,594.39,0.0013426,171.91,0.0000000,0.00,0.0013426,171.91,2023-07-01 22:52:25,-0.0001496,-27.5040,-3521.6389,0,Close,65.67,
3544,2,2,CC DChg,07:02:30,29:29:14,-0.0006600,0.2266,0.0046477,595.10,0.0000000,0.00,0.0046477,595.10,0.0013438,172.07,0.0000000,0.00,0.0013438,172.07,2023-07-01 22:52:55,-0.0001496,-55.0080,-7043.2778,0,Close,65.75,
3545,2,2,CC DChg,07:03:00,29:29:44,-0.0006600,0.2264,0.0046532,595.80,0.0000000,0.00,0.0046532,595.80,0.0013451,172.23,0.0000000,0.00,0.0013451,172.23,2023-07-01 22:53:25,-0.0001494,-27.4987,-3520.9560,0,Close,65.82,
3546,2,2,CC DChg,07:03:30,29:30:14,-0.0006600,0.2263,0.0046587,596.50,0.0000000,0.00,0.0046587,596.50,0.0013463,172.38,0.0000000,0.00,0.0013463,172.38,2023-07-01 22:53:55,-0.0001494,-55.0009,-7042.3673,0,Close,65.90,
3547,2,2,CC DChg,07:04:00,29:30:44,-0.0006600,0.2261,0.0046642,597.21,0.0000000,0.00,0.0046642,597.21,0.0013476,172.54,0.0000000,0.00,0.0013476,172.54,2023-07-01 22:54:25,-0.0001492,-27.5040,-3521.6389,0,Close,65.98,
3548,2,2,CC DChg,07:04:30,29:31:14,-0.0006600,0.2260,0.0046697,597.91,0.0000000,0.00,0.0046697,597.91,0.0013488,172.70,0.0000000,0.00,0.0013488,172.70,2023-07-01 22:54:55,-0.0001492,-54.9973,-7041.9121,0,Close,66.06,
3549,2,2,CC DChg,07:05:00,29:31:44,-0.0006600,0.2259,0.0046752,598.62,0.0000000,0.00,0.0046752,598.62,0.0013501,172.86,0.0000000,0.00,0.0013501,172.86,2023-07-01 22:55:25,-0.0001491,-55.0009,-7042.3673,0,Close,66.13,
3550,2,2,CC DChg,07:05:30,29:32:14,-0.0006600,0.2257,0.0046807,599.32,0.0000000,0.00,0.0046807,599.32,0.0013513,173.02,0.0000000,0.00,0.0013513,173.02,2023-07-01 22:55:55,-0.0001490,-27.5040,-3521.6389,0,Close,66.21,
3551,2,2,CC DChg,07:06:00,29:32:44,-0.0006600,0.2256,0.0046862,600.03,0.0000000,0.00,0.0046862,600.03,0.0013525,173.18,0.0000000,0.00,0.0013525,173.18,2023-07-01 22:56:25,-0.0001489,-54.9973,-7041.9121,0,Close,66.29,
3552,2,2,CC DChg,07:06:30,29:33:14,-0.0006600,0.2254,0.0046917,600.73,0.0000000,0.00,0.0046917,600.73,0.0013538,173.34,0.0000000,0.00,0.0013538,173.34,2023-07-01 22:56:55,-0.0001488,-27.5004,-3521.1837,0,Close,66.37,
3553,2,2,CC DChg,07:07:00,29:33:44,-0.0006600,0.2253,0.0046972,601.43,0.0000000,0.00,0.0046972,601.43,0.0013550,173.50,0.0000000,0.00,0.0013550,173.50,2023-07-01 22:57:25,-0.0001487,-55.0080,-7043.2778,0,Close,66.45,
3554,2,2,CC DChg,07:07:30,29:34:14,-0.0006600,0.2251,0.0047027,602.14,0.0000000,0.00,0.0047027,602.14,0.0013563,173.66,0.0000000,0.00,0.0013563,173.66,2023-07-01 22:57:55,-0.0001486,-27.4987,-3520.9560,0,Close,66.52,
3555,2,2,CC DChg,07:08:00,29:34:44,-0.0006600,0.2250,0.0047082,602.84,0.0000000,0.00,0.0047082,602.84,0.0013575,173.82,0.0000000,0.00,0.0013575,173.82,2023-07-01 22:58:25,-0.0001485,-55.0009,-7042.3673,0,Close,66.60,
3556,2,2,CC DChg,07:08:30,29:35:14,-0.0006600,0.2248,0.0047137,603.55,0.0000000,0.00,0.0047137,603.55,0.0013587,173.97,0.0000000,0.00,0.0013587,173.97,2023-07-01 22:58:55,-0.0001484,-27.5040,-3521.6389,0,Close,66.68,
3557,2,2,CC DChg,07:09:00,29:35:44,-0.0006600,0.2247,0.0047192,604.25,0.0000000,0.00,0.0047192,604.25,0.0013600,174.13,0.0000000,0.00,0.0013600,174.13,2023-07-01 22:59:25,-0.0001483,-55.0044,-7042.8226,0,Close,66.76,
3558,2,2,CC DChg,07:09:30,29:36:14,-0.0006600,0.2245,0.0047247,604.96,0.0000000,0.00,0.0047247,604.96,0.0013612,174.29,0.0000000,0.00,0.0013612,174.29,2023-07-01 22:59:55,-0.0001482,-27.4969,-3520.7284,0,Close,66.84,
3559,2,2,CC DChg,07:10:00,29:36:44,-0.0006600,0.2244,0.0047302,605.66,0.0000000,0.00,0.0047302,605.66,0.0013624,174.45,0.0000000,0.00,0.0013624,174.45,2023-07-01 23:00:25,-0.0001481,-55.0080,-7043.2778,0,Close,66.91,
3560,2,2,CC DChg,07:10:30,29:37:14,-0.0006600,0.2242,0.0047357,606.36,0.0000000,0.00,0.0047357,606.36,0.0013637,174.61,0.0000000,0.00,0.0013637,174.61,2023-07-01 23:00:55,-0.0001480,-27.5040,-3521.6389,0,Close,66.99,
3561,2,2,CC DChg,07:11:00,29:37:44,-0.0006600,0.2241,0.0047412,607.07,0.0000000,0.00,0.0047412,607.07,0.0013649,174.76,0.0000000,0.00,0.0013649,174.76,2023-07-01 23:01:25,-0.0001479,-54.9938,-7041.4568,0,Close,67.07,
3562,2,2,CC DChg,07:11:30,29:38:14,-0.0006600,0.2240,0.0047467,607.77,0.0000000,0.00,0.0047467,607.77,0.0013661,174.92,0.0000000,0.00,0.0013661,174.92,2023-07-01 23:01:55,-0.0001478,-55.0044,-7042.8226,0,Close,67.15,
3563,2,2,CC DChg,07:12:00,29:38:44,-0.0006600,0.2238,0.0047522,608.48,0.0000000,0.00,0.0047522,608.48,0.0013674,175.08,0.0000000,0.00,0.0013674,175.08,2023-07-01 23:02:25,-0.0001477,-27.5040,-3521.6389,0,Close,67.22,
3564,2,2,CC DChg,07:12:30,29:39:14,-0.0006600,0.2237,0.0047577,609.18,0.0000000,0.00,0.0047577,609.18,0.0013686,175.24,0.0000000,0.00,0.0013686,175.24,2023-07-01 23:02:55,-0.0001476,-54.9938,-7041.4568,0,Close,67.30,
3565,2,2,CC DChg,07:13:00,29:39:44,-0.0006600,0.2235,0.0047632,609.89,0.0000000,0.00,0.0047632,609.89,0.0013698,175.39,0.0000000,0.00,0.0013698,175.39,2023-07-01 23:03:25,-0.0001475,-27.5022,-3521.4113,0,Close,67.38,
3566,2,2,CC DChg,07:13:30,29:40:14,-0.0006600,0.2233,0.0047687,610.59,0.0000000,0.00,0.0047687,610.59,0.0013711,175.55,0.0000000,0.00,0.0013711,175.55,2023-07-01 23:03:55,-0.0001474,-27.5040,-3521.6389,0,Close,67.46,
3567,2,2,CC DChg,07:14:00,29:40:44,-0.0006600,0.2232,0.0047742,611.29,0.0000000,0.00,0.0047742,611.29,0.0013723,175.71,0.0000000,0.00,0.0013723,175.71,2023-07-01 23:04:25,-0.0001473,-54.9938,-7041.4568,0,Close,67.54,
3568,2,2,CC DChg,07:14:30,29:41:14,-0.0006600,0.2231,0.0047797,612.00,0.0000000,0.00,0.0047797,612.00,0.0013735,175.87,0.0000000,0.00,0.0013735,175.87,2023-07-01 23:04:55,-0.0001473,-55.0080,-7043.2778,0,Close,67.61,
3569,2,2,CC DChg,07:15:00,29:41:44,-0.0006600,0.2229,0.0047852,612.70,0.0000000,0.00,0.0047852,612.70,0.0013747,176.02,0.0000000,0.00,0.0013747,176.02,2023-07-01 23:05:25,-0.0001471,-27.5022,-3521.4113,0,Close,67.69,
3570,2,2,CC DChg,07:15:30,29:42:14,-0.0006600,0.2227,0.0047907,613.41,0.0000000,0.00,0.0047907,613.41,0.0013760,176.18,0.0000000,0.00,0.0013760,176.18,2023-07-01 23:05:55,-0.0001470,-27.4969,-3520.7284,0,Close,67.77,
3571,2,2,CC DChg,07:16:00,29:42:44,-0.0006600,0.2226,0.0047962,614.11,0.0000000,0.00,0.0047962,614.11,0.0013772,176.34,0.0000000,0.00,0.0013772,176.34,2023-07-01 23:06:25,-0.0001469,-55.0080,-7043.2778,0,Close,67.85,
3572,2,2,CC DChg,07:16:30,29:43:14,-0.0006600,0.2224,0.0048017,614.82,0.0000000,0.00,0.0048017,614.82,0.0013784,176.49,0.0000000,0.00,0.0013784,176.49,2023-07-01 23:06:55,-0.0001468,-27.5040,-3521.6389,0,Close,67.92,
3573,2,2,CC DChg,07:17:00,29:43:44,-0.0006600,0.2223,0.0048072,615.52,0.0000000,0.00,0.0048072,615.52,0.0013796,176.65,0.0000000,0.00,0.0013796,176.65,2023-07-01 23:07:25,-0.0001467,-54.9938,-7041.4568,0,Close,68.00,
3574,2,2,CC DChg,07:17:30,29:44:14,-0.0006600,0.2221,0.0048127,616.22,0.0000000,0.00,0.0048127,616.22,0.0013809,176.81,0.0000000,0.00,0.0013809,176.81,2023-07-01 23:07:55,-0.0001466,-27.5022,-3521.4113,0,Close,68.08,
3575,2,2,CC DChg,07:18:00,29:44:44,-0.0006600,0.2220,0.0048182,616.93,0.0000000,0.00,0.0048182,616.93,0.0013821,176.96,0.0000000,0.00,0.0013821,176.96,2023-07-01 23:08:25,-0.0001465,-55.0080,-7043.2778,0,Close,68.16,
3576,2,2,CC DChg,07:18:30,29:45:14,-0.0006600,0.2218,0.0048237,617.63,0.0000000,0.00,0.0048237,617.63,0.0013833,177.12,0.0000000,0.00,0.0013833,177.12,2023-07-01 23:08:55,-0.0001464,-27.5004,-3521.1837,0,Close,68.24,
3577,2,2,CC DChg,07:19:00,29:45:44,-0.0006600,0.2217,0.0048292,618.34,0.0000000,0.00,0.0048292,618.34,0.0013845,177.28,0.0000000,0.00,0.0013845,177.28,2023-07-01 23:09:25,-0.0001463,-54.9973,-7041.9121,0,Close,68.31,
3578,2,2,CC DChg,07:19:30,29:46:14,-0.0006600,0.2215,0.0048347,619.04,0.0000000,0.00,0.0048347,619.04,0.0013857,177.43,0.0000000,0.00,0.0013857,177.43,2023-07-01 23:09:55,-0.0001462,-27.5040,-3521.6389,0,Close,68.39,
3579,2,2,CC DChg,07:20:00,29:46:44,-0.0006600,0.2213,0.0048402,619.75,0.0000000,0.00,0.0048402,619.75,0.0013870,177.59,0.0000000,0.00,0.0013870,177.59,2023-07-01 23:10:25,-0.0001461,-27.5040,-3521.6389,0,Close,68.47,
3580,2,2,CC DChg,07:20:30,29:47:14,-0.0006600,0.2212,0.0048457,620.45,0.0000000,0.00,0.0048457,620.45,0.0013882,177.74,0.0000000,0.00,0.0013882,177.74,2023-07-01 23:10:55,-0.0001460,-54.9938,-7041.4568,0,Close,68.55,
3581,2,2,CC DChg,07:21:00,29:47:44,-0.0006600,0.2211,0.0048512,621.15,0.0000000,0.00,0.0048512,621.15,0.0013894,177.90,0.0000000,0.00,0.0013894,177.90,2023-07-01 23:11:25,-0.0001459,-55.0044,-7042.8226,0,Close,68.62,
3582,2,2,CC DChg,07:21:30,29:48:14,-0.0006600,0.2209,0.0048567,621.86,0.0000000,0.00,0.0048567,621.86,0.0013906,178.05,0.0000000,0.00,0.0013906,178.05,2023-07-01 23:11:55,-0.0001458,-27.5040,-3521.6389,0,Close,68.70,
3583,2,2,CC DChg,07:22:00,29:48:44,-0.0006600,0.2208,0.0048622,622.56,0.0000000,0.00,0.0048622,622.56,0.0013918,178.21,0.0000000,0.00,0.0013918,178.21,2023-07-01 23:12:25,-0.0001457,-54.9938,-7041.4568,0,Close,68.78,
3584,2,2,CC DChg,07:22:30,29:49:14,-0.0006600,0.2206,0.0048677,623.27,0.0000000,0.00,0.0048677,623.27,0.0013930,178.37,0.0000000,0.00,0.0013930,178.37,2023-07-01 23:12:55,-0.0001456,-27.5022,-3521.4113,0,Close,68.86,
